-7.81E-19
-0.001336193
-0.002621205
-0.002733766
2.10E-18
0.005833813
0.011612705
0.011286971
-5.27E-18
-0.020296556
-0.038076381
-0.035897337
8.45E-18
0.069373224
0.153944232
0.223615729
0.250589531
0.223615729
0.153944232
0.069373224
8.45E-18
-0.035897337
-0.038076381
-0.020296556
-5.27E-18
0.011286971
0.011612705
0.005833813
2.10E-18
-0.002733766
-0.002621205
-0.001336193
